tfidf_phẩm,category_Thiết bị,tfidf_tháng,tag_iphone,tfidf_dụng,tfidf_học,tag_tàu_vũ_trụ,tfidf_dùng,category_Tin tức,category_Trắc nghiệm,tfidf_deepseek,tfidf_biết,tfidf_cứu,tag_apple,tfidf_khoa,tfidf_đất,category_Nhịp sống số,tag_trái_đất,tfidf_sản,tfidf_usd,tag_mặt_trăng,tfidf_đồng,tfidf_đầu,tfidf_triệu,tag_nasa,category_Thế giới tự nhiên,tfidf_tôi,tag_tiktok,tfidf_việc,tag_ai,tfidf_bản,tfidf_việt,tfidf_vật,tfidf_thiết,category_Khoa học,tag_deepseek,tfidf_tàu,tag_pi_network,tfidf_tin,tfidf_thông,category_Chuyển đổi số,tfidf_ngày,text_complexity,category_AI,tag_tech_awards,category_Vũ trụ,tfidf_iphone,tfidf_bay,tfidf_giá,tag_elon_musk,category_Khác,tfidf_hình,tfidf_ông,tag_mỹ,tfidf_mặt,tag_iphone_17,tag_openai,tfidf_phần,tag_samsung,title_content_ratio,tfidf_nghiên,desc_content_ratio,tag_google,tfidf_thành,tfidf_apple,tfidf_nhận,tag_sam_altman,comments_per_content_length,is_weekend,group,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
0.0665577630379259,0.0,0.0454034605103767,0,0.0429336350627422,0.0,0,0.0335008828201032,0.0,0.0,0.0,0.0468020623737136,0.0,0,0.0,0.0,1.0,0,0.0745133937030624,0.0151454047316728,0,0.0,0.0331885766606809,0.0132643164734914,0,0.0,0.0,0,0.0094726994988385,0,0.0,0.0,0.0791181032886067,0.0204012433249533,0.0,0,0.0,0,0.0104087900469148,0.0,0.0,0.0,4.4926004228329806,0.0,0,0.0,0.0,0.0,0.0431282930089096,0,0.0,0.0290018855059283,0.0256494045991373,0,0.0120004706270129,0,0,0.0634942374702933,0,0.009647058823529411,0.0,0.03529411764705882,0,0.0,0.0,0.0204012433249533,0,0.0058823529411764705,0,Công nghệ,-0.2895789686183312,1.6667398507398026,-0.5768681705034342,0.4130364252231822,0.24460618311294488,-0.39189844457520906,-0.6004754158520427,-0.418478749706771,1.9154260821677462,-0.3563232918211889
0.0685492682214253,0.0,0.0,0,0.055272839923265,0.0136906543835612,0,0.0287527316783622,0.0,0.0,0.0,0.0120506120568665,0.0286944804945456,0,0.0,0.0197173969954974,0.0,0,0.2329696482110017,0.0194982216177002,0,0.0389118916568538,0.064090550999212,0.034153010340699,0,0.0,0.0172809683443513,0,0.073171023456366,0,0.0,0.0,0.0169761316960963,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.026089711307023,4.556470588235294,1.0,0,0.0,0.0,0.0,0.0555234429174578,0,0.0,0.1493483207466059,0.0165105450826998,0,0.0308988554545356,0,0,0.0408712984425449,0,0.013684482313452104,0.0294377366826396,0.036147689129873484,0,0.0229926202263758,0.0,0.0262645977888391,0,0.025819777949909632,0,Công nghệ,2.747092849663721,2.1822821328104185,1.340155066603348,1.0778913207996823,-4.222819813227243,2.8944857170735037,2.065888429370141,0.9194147107704236,1.0469359775795442,0.08044694279127479
0.0329053444086567,1.0,0.0140293224002611,0,0.0106129321657798,0.0,0,0.0276040448895847,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0263132221111883,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0287658215935275,0.0,0.0,0.0126076566303368,0.0,0,0.0,0,0.0128649463916014,0.0109191081921112,0.0,0.0,4.290196078431372,0.0,0,0.0,0.0263390785382965,0.0,0.0,0,0.0,0.0358454441493629,0.0,0,0.0296644298894795,0,0,0.0,0,0.025594149908592323,0.0,0.09323583180987204,0,0.0,0.0,0.0,0,0.0018281535648994515,1,Công nghệ,-4.384753449935427,0.3351760846422809,-1.834473702048367,-0.005340019735802723,0.3165842284286559,-0.4875302021789468,0.33048564009134834,-0.5858603974683677,-0.5180862688805562,0.20954080445506823
0.0673776846312235,1.0,0.0,0,0.108656330655266,0.0,0,0.0753635076425366,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0538795144952978,0.0,0,0.1614866744499068,0.0,0.0559488287195483,0,0.0,0.0,0,0.0079911609894326,0,0.0392676729837812,0.0495347603568535,0.0,0.0344209419530895,0.0,0,0.0,0,0.0,0.0596218631709549,0.0,0.0427396816473197,4.56187624750499,0.0,0,0.0,0.0359549724444051,0.0,0.0636702327760726,0,0.0,0.040776608629072,0.0,0,0.0202471729924878,0,0,0.0178545610146503,0,0.011157295996499672,0.0,0.030627871362940276,0,0.0,0.0340951988092945,0.0516314129296342,0,0.0015313935681470138,1,Công nghệ,-1.1577174614571393,2.9476026829778266,-1.3632858667554801,1.607020520728745,0.8353233600143384,-0.8274741830104309,-1.8320883693595285,-0.9866252773514607,-0.9700916209123317,0.08290688668629836
0.0,0.0,0.0,0,0.0179538090786523,0.0444701946390878,0,0.0700462997413876,0.0,0.0,0.0499668211625224,0.0391429838687954,0.0,0,0.0535075268803374,0.0640463529061676,0.0,0,0.0,0.0,0,0.0,0.0173483263205906,0.0,0,0.0,0.1122646155976244,0,0.0198062705397592,1,0.0,0.03069325177053,0.0,0.0,0.0,0,0.0,0,0.0,0.0369435290319522,0.0,0.0635587518716797,4.493150684931507,1.0,0,0.0,0.0,0.0,0.0225440129119794,1,0.0,0.1010657329103088,0.1608894212478333,0,0.0,0,0,0.0,0,0.019817073170731708,0.0,0.06910569105691057,0,0.0,0.0,0.0639848035965397,0,0.01524390243902439,1,Công nghệ,-1.106698529476324,1.5750678390186637,1.6551898036816752,-3.57620864781393,0.31028107929169796,-1.0950213717556445,-0.24697041587335855,-0.16067846647126546,-1.8951718435811262,0.32069582724928203
0.0511660814991208,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.1022891942966062,0.0,0,0.0,0.0159460119747094,0.0254922591571349,0,0.0,0.0,0,0.0182052736018965,0,0.0,0.0,0.0,0.0196042435736074,0.0,0,0.0,0,0.0200043156327313,0.0169786394792543,0.0,0.0389474119756233,4.507900677200903,0.0,0,0.0,0.0,0.0,0.0621651495151591,0,0.0,0.1857926070145193,0.0739421368497371,1,0.0230633148600438,0,0,0.0,0,0.026039058587881823,0.0,0.0671006509764647,0,0.0,0.0,0.0196042435736074,0,0.0015022533800701052,0,Công nghệ,0.24588326871504176,2.278046698798181,0.540348287857259,-0.2872943438917601,-0.05523629671245659,3.339493078994632,-0.2801032566723816,1.6333745741803567,3.5614303283643443,-2.501229011033542
0.0412989305050333,1.0,0.0,1,0.0444003606755408,0.0109976254767838,0,0.0461938144918434,0.0,0.0,0.0,0.0096801887225028,0.0,1,0.0,0.0,0.0,0,0.0440336952699831,0.0,0,0.0312577031780968,0.0257417891337748,0.0411523809719493,0,0.0,0.0,0,0.0,0,0.0240689911879227,0.0151810843364389,0.0,0.0738437116230148,0.0,0,0.0,0,0.0107643816230239,0.0091362563033844,0.0,0.0314365769940738,4.427728613569322,0.0,0,0.0,0.528923574534501,0.0,0.0892033372956931,0,0.0,0.0699828873404661,0.0,0,0.0124104381876109,0,0,0.0109438945338916,0,0.013990672884743505,0.0,0.04330446369087275,0,0.0184698421927317,0.3343766420914559,0.0105491016604306,0,0.06329113924050633,0,Công nghệ,-3.7956337531976496,4.894021505015091,-3.873282893632583,2.482556784722985,1.5154217828734506,-1.4662984835454023,4.802679363667918,0.5205637783423597,-0.004098533984987491,-0.04249085426053606
0.026386491402308,1.0,0.0,0,0.0510624729893948,0.0,0,0.1106771416980415,0.0,0.0,0.0,0.0092772214694969,0.0,0,0.0,0.0,0.0,0,0.0422006589799578,0.0150107993979996,0,0.0299565063578666,0.0411170149778814,0.0,0,0.0,0.0133038363347331,0,0.028165531615785,1,0.0115335231677176,0.0,0.0,0.1314295224789539,0.0,0,0.0,0,0.0103162815479858,0.0437796594458704,0.0,0.0100426446693459,4.697428139183056,0.0,0,0.0,0.0,0.0186392198442757,0.0534312359263861,0,0.0,0.0479068836616425,0.0,0,0.142725792110633,0,0,0.0419532867551285,0,0.010144927536231883,0.0,0.02109500805152979,0,0.0177009789210317,0.0,0.0,0,0.00853462157809984,0,Công nghệ,1.3448644816761002,2.8181021417701864,0.8803696145944169,3.606843609717901,-1.430475411492779,0.502476954000165,-0.6832224501252998,-0.9856602101256952,-1.6991865371487238,0.2578934484184739
0.0402205193064673,0.0,0.0342963517080167,0,0.0389168675249919,0.0481970334539698,0,0.0337406898596706,0.0,0.0,0.0,0.0565644987861689,0.0505085000904154,0,0.0193305807333109,0.0,0.0,0,0.0321629047486884,0.0457614570870869,0,0.0456622376939245,0.1128132499751581,0.0,0,0.0,0.0811153249581962,0,0.0858645653836727,1,0.0,0.0,0.0,0.0616418403785339,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.55207026348808,0.0,0,0.0,0.0,0.0,0.048866642177921,0,0.0,0.0146047438429592,0.1549980536892669,0,0.0181295591419379,0,0,0.1119103017453248,0,0.017640573318632856,0.0518167919499138,0.037486218302094816,0,0.0404719911553562,0.0,0.0924627605678009,0,0.0011025358324145535,0,Công nghệ,3.7912583313122705,1.7167397187687305,1.1761054658046701,-1.6797562393500034,-0.05679285621758966,-0.20980519364096503,0.5618341819452202,-1.0244646542329299,0.7648498298326524,-0.3522552932722641
0.0,0.0,0.0267937111733387,0,0.0810758584168967,0.0502046555766476,0,0.0790788163055165,0.0,0.0,0.0,0.088380994925884,0.0,0,0.0,0.0,0.0,0,0.0,0.2145043194975062,0,0.0237821371150559,0.0391708088900961,0.1878624724234471,0,0.0,0.0,0,0.0223603021928871,1,0.0,0.0,0.0311263735446306,0.0240785620779225,0.0,0,0.0,0,0.0,0.0208537107369077,0.0,0.0,4.573660714285714,1.0,0,0.0,0.0,0.0,0.1018043130008341,0,0.0,0.0456392903385555,0.0302727030438715,0,0.0283271046136083,0,0,0.0,0,0.025866276232308444,0.0,0.05954123962908736,0,0.0421578306971179,0.0477013884284489,0.0,0,0.004880429477794046,0,Công nghệ,1.380626477509295,2.4839692180607007,2.5339922126834002,-1.946800071521829,-1.176463594229014,0.8112149940619001,0.8515197527407816,1.7601012721793508,-1.5834807909693753,0.05354712933149664
0.0199598913590054,1.0,0.0085099778161265,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070176943884398,0.0083551397138798,0,0.0,0.0,0.0,0,0.0159612082500047,0.0,0,0.0,0.0062205401957558,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0110055922887744,0.0,0.0,0.0,0,0.0,0,0.0390184234400901,0.0066233682451422,0.0,0.0,4.776526524323135,0.0,0,0.0,0.0319537847464317,0.0,0.0080835428098998,0,0.0,0.0144955413534253,0.0,0,0.0,0,0,0.0,1,0.021702838063439065,0.0085715579653241,0.06288258208124652,0,0.0,0.0151504864219208,0.0,0,0.012242626599888704,0,Công nghệ,-4.128886654360939,0.7777922956890432,-2.088969537153344,0.2123859712534504,0.7439416677966922,-0.6643893152176659,0.7864292837744851,-0.7818846604039799,0.2543583034175544,0.6224298724426209
0.0230157007347504,0.0,0.0392513364231244,0,0.0445394038631976,0.0,0,0.0965384875412758,0.0,0.0,0.4958262433934293,0.0161841716457435,0.0,0,0.0,0.0,0.0,0,0.0184048292568183,0.0,0,0.0174197717278672,0.05738311455865,0.0229340293656609,0,0.0,0.0232086267958713,0,0.0,1,0.02012030425707,0.0,0.0,0.0,0.0,1,0.0,0,0.0899840926873297,0.0916486720159217,0.0,0.0350389145371386,4.567518248175182,1.0,0,0.0,0.0,0.0,0.0372844518725815,0,0.0,0.0334295448585309,0.0,0,0.0,0,0,0.0182969436533488,0,0.02357171394326808,0.0,0.05073911306432281,0,0.0154397349517624,0.0,0.0352737899797198,0,0.03635637235317619,0,Công nghệ,1.9834545061949669,3.5125329676252792,2.623317829050393,-3.877897454350781,-1.494536901640331,2.604795934283297,2.416239003739202,-2.695807522904373,-0.11719740302338687,-3.1558801447200144
0.0,0.0,0.0619317310471365,0,0.0468502499094573,0.0507694427915483,0,0.0456962452054088,0.0,0.0,0.0,0.0063839467450233,0.0,0,0.0087267031866288,0.0417820478414668,1.0,0,0.0,0.0929646121362114,0,0.0206140105509351,0.0226351249495267,0.0090464699290115,0,0.0,0.0091547865861229,0,0.0323026412005718,0,0.0079365786326532,0.010011709142637,0.0,0.0486988772605562,0.0,0,0.0,0,0.0,0.0361513863179787,0.0,0.0069106584292606,4.56201044386423,0.0,0,0.0,0.0,0.0128262311345995,0.066181873358681,1,0.0,0.0,0.0087466462318985,0,0.0163690148494599,0,0,0.0072173427492281,0,0.007297181284876234,0.0,0.020031478036915153,0,0.0182708972408697,0.0,0.0208709473973812,0,0.01602518242953212,0,Công nghệ,-0.968042010463883,0.945617005794929,0.5294890553819354,-1.1984093158119058,1.9780551554917307,0.7072187690451356,-1.030816049040654,0.6643738752101535,1.0423888908900982,0.12318565905546065
0.0,0.0,0.0133709347652789,0,0.0404594946522383,0.0125268793539996,0,0.0,0.0,0.0,0.0,0.0220524978790608,0.0262553041812576,0,0.0,0.0,1.0,0,0.0,0.0178407739308472,0,0.0,0.0684162841214941,0.0,0,0.0,0.0474359952793575,0,0.0446340770069236,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0245224044402476,0.0312200430996634,0.0,0.0119359767899839,4.506731946144431,0.0,0,0.0,0.0,0.0,0.0254018343922562,0,0.0,0.0113877463614983,0.0,0,0.0141361480471088,0,0,0.0124656769571178,0,0.014122759369907659,0.0134676899126538,0.03612167300380228,0,0.0315571964135603,0.0,0.0480639476484292,0,0.0005431830526887561,1,Công nghệ,-1.049261093978079,0.8477764568227629,0.5402730820040985,-2.3883270847829623,1.4777067220529012,-0.8148402400561705,-1.6337219406287717,1.5326048561511307,1.6320959221560745,-0.2707224114815774
0.0291108758300332,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0349183828037385,0.0,0,0.0771154813666541,0.0544347772171646,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0802565567096478,0.028837072937557,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0332386194341363,4.654516640253566,0.0,0,0.0,0.0,0.0,0.0117895937795063,0,0.0,0.0,0.0,0,0.0131218431321779,0,0,0.0115712326315909,0,0.02076949267960504,0.0,0.04630575417092271,0,0.0195285910348474,0.0,0.0223076180036503,0,0.0,0,Công nghệ,-1.37215610645662,-0.7809869663074976,-1.8329416477119633,-0.1467171364721081,1.4549981510484122,0.10946615820225307,-1.5375773390243288,-0.5908293191968627,0.90442948632805,0.7367600306661791
0.0,0.0,0.0,0,0.0389781177572884,0.0241364447474397,0,0.0,0.0,0.0,0.0,0.0637352146803075,0.0252939970438773,0,0.0,0.0,1.0,0,0.0,0.0,0,0.022867052143291,0.0,0.0,0,0.0,0.1523306066825105,1,0.0644997790203801,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0236245453923617,0.0,0.0,0.114989550133325,4.634969325153374,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2037551263671048,0,0.0,0,0,0.0240185216614897,0,0.03309066843150232,0.0,0.0900066181336863,0,0.0,0.0,0.0463041426350829,0,0.03242885506287227,0,Công nghệ,-1.619261387556058,1.5810806353918745,0.9838928338907508,-4.931983101163818,3.694525607635794,-0.14317404594867394,-2.762319033551836,4.151271446013592,1.4150833600791173,-2.779391429365664
0.0,1.0,0.0,0,0.029291446737344,0.0145105290132442,0,0.0380932619745577,0.0,0.0,0.0,0.0255445431576261,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.034368465099628,0.0,0.0452478597401266,0,0.0,0.0,0,0.0,0,0.0873323007903089,0.0300454264215621,0.017992759484502,0.0347968400157111,0.0,0,0.0,0,0.0,0.0120545941887689,0.0,0.0276521123287058,4.413793103448276,0.0,0,0.0,0.0,0.0,0.029424252004213,0,0.0,0.0725505695532032,0.0,0,0.0,0,0,0.0,1,0.0073084677419354835,0.0,0.03755040322580645,0,0.0,0.0,0.0139187360062844,0,0.0022681451612903227,0,Công nghệ,-2.6508559854703084,1.879037959025076,-1.1011476657889765,0.7098994078143195,-0.030422039542069127,-1.1396621200308634,0.14836960793574916,-0.6075419891581257,-0.7003358441022273,1.1158488857649191
0.0,0.0,0.0262672622129458,0,0.0,0.0,0,0.0,0.0,0.0,0.0553017176573643,0.0649833487046751,0.0,0,0.0,0.0,0.0,0,0.0,0.0350482816011012,0,0.0233148602500055,0.076802343770367,0.0,0,0.0,0.1242509715496768,0,0.0657628855959731,0,0.0,0.0,0.0,0.0236054609874587,0.0,0,0.0,0,0.0,0.0,0.0,0.0468965614766579,4.380952380952381,1.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0223712795659396,0.0890336941684211,0,0.0,0,1,0.0244888791279403,0,0.038461538461538464,0.0,0.11789297658862877,0,0.0206647520025533,0.0,0.0,0,0.043478260869565216,0,Công nghệ,-1.111695678977137,1.2934578974072293,1.4101121701622248,-4.842312204199104,0.6215296886850293,-0.609340133044294,0.48989743048537765,-0.48680050177115713,-0.9908283210431206,0.4959199185261698
